name1,name2,is_match
Aara Vegma,Aaarav Vermaa,1
Aara Vegma,Aarv Vrema,1
Aara Vegma,Krishna Shah,0
Aara Vegma,Yas Misra,0
Kavita Gupta,Kavitha Guptha,1
Kavita Gupta,Vrun Kumjar,0
Kavita Gupta,Manish Choudhary,0
Kavitha Guptha,Kavita Gupta,1
Kavitha Guptha,Vikramm Guptha,0
Kavitha Guptha,Manish Chauhan,0
Ravi Shah,Rabi Shah,1
Ravi Shah,Vikram Shah,0
Ravi Shah,Kevita Yeadav,0
Rabi Shah,Ravi Shah,1
Rabi Shah,Pooaj Sngh,0
Rabi Shah,Asmit Mehtk,0
Pooja Shah,Yash Verma,0
Pooja Shah,Sanjay Pathel,0
Neha Verma,Nehaa Verma,1
Neha Verma,Neha Vermma,1
Neha Verma,Neha Vermma,1
Neha Verma,Arjunn Sharmma,0
Neha Verma,Divya Gupta,0
Nehaa Verma,Neha Verma,1
Nehaa Verma,Neha Vermma,1
Nehaa Verma,Neha Vermma,1
Nehaa Verma,Yash Kumar,0
Nehaa Verma,Ispaan Patxl,0
Neha Vermma,Neha Verma,1
Neha Vermma,Nehaa Verma,1
Neha Vermma,Neha Vermma,1
Neha Vermma,Shreya Joshhi,0
Neha Vermma,Ammit Sharmma,0
Neha Vermma,Neha Verma,1
Neha Vermma,Nehaa Verma,1
Neha Vermma,Neha Vermma,1
Neha Vermma,Dvya Kymar,0
Neha Vermma,Kavta Johi,0
Aarav Sharma,Aarab Sharmma,1
Aarav Sharma,Aarab Sharmma,1
Aarav Sharma,Sruesh Ptel,0
Aarav Sharma,Arjun Mehta,0
Aarab Sharmma,Aarav Sharma,1
Aarab Sharmma,Aarab Sharmma,1
Aarab Sharmma,Sooresh Kumaar,0
Aarab Sharmma,Krishna Chauhan,0
Aarab Sharmma,Aarav Sharma,1
Aarab Sharmma,Aarab Sharmma,1
Aarab Sharmma,Pooaj Jyoshi,0
Aarab Sharmma,Isaan Shah,0
Neha Chauhan,Neha Chauhann,1
Neha Chauhan,Nehv Chhauhan,1
Neha Chauhan,Neeha Chauhann,1
Neha Chauhan,Rahul Singh,0
Neha Chauhan,Sanjay Patel,0
Neha Chauhann,Neha Chauhan,1
Neha Chauhann,Nehv Chhauhan,1
Neha Chauhann,Neeha Chauhann,1
Neha Chauhann,Yash Shah,0
Neha Chauhann,Mnaish Shcrma,0
Nehv Chhauhan,Neha Chauhan,1
Nehv Chhauhan,Neha Chauhann,1
Nehv Chhauhan,Neeha Chauhann,1
Nehv Chhauhan,Sanjay Kumar,0
Nehv Chhauhan,Suresh Verma,0
Neeha Chauhann,Neha Chauhan,1
Neeha Chauhann,Neha Chauhann,1
Neeha Chauhann,Nehv Chhauhan,1
Neeha Chauhann,Aidtya Chauhn,0
Neeha Chauhann,Ananya Joshi,0
Suresh Verma,Sooresh Vermaa,1
Suresh Verma,Krishna Singh,0
Suresh Verma,Aarv Patle,0
Sooresh Vermaa,Suresh Verma,1
Sooresh Vermaa,Rahul Chauhan,0
Sooresh Vermaa,Sureshh Verma,0
Deepak Sharma,Deepavk Sahrma,1
Deepak Sharma,Sannjay Choudhhary,0
Deepak Sharma,Sajnay Yaadv,0
Deepavk Sahrma,Deepak Sharma,1
Deepavk Sahrma,Dsvya Yadaq,0
Deepavk Sahrma,Neha Joshhi,0
Ananya Sharma,Anaanya Shaarma,1
Ananya Sharma,Annanya Sharma,1
Ananya Sharma,Anaanya Shaarma,1
Ananya Sharma,Ravi Mishra,0
Ananya Sharma,Pooja Mehta,0
Anaanya Shaarma,Ananya Sharma,1
Anaanya Shaarma,Annanya Sharma,1
Anaanya Shaarma,Anaanya Shaarma,1
Anaanya Shaarma,Maniso Kumam,0
Anaanya Shaarma,Suresh Chauhan,0
Annanya Sharma,Ananya Sharma,1
Annanya Sharma,Anaanya Shaarma,1
Annanya Sharma,Anaanya Shaarma,1
Annanya Sharma,Arjun Mehta,0
Annanya Sharma,Vikram Trivedi,0
Anaanya Shaarma,Ananya Sharma,1
Anaanya Shaarma,Anaanya Shaarma,1
Anaanya Shaarma,Annanya Sharma,1
Anaanya Shaarma,Arjun Verma,0
Anaanya Shaarma,Iahaan Pateq,0
Arjun Sharma,Kavita Mishra,0
Arjun Sharma,Ananyla Misdhra,0
Ishaan Mehta,Isaan Mehtaa,1
Ishaan Mehta,Annanya Sharma,0
Ishaan Mehta,Yas Paatel,0
Isaan Mehtaa,Ishaan Mehta,1
Isaan Mehtaa,Dibya Yadhav,0
Isaan Mehtaa,Sures Verma,0
Kavita Mehta,Sanjay Sharma,0
Kavita Mehta,Varunn Guptha,0
Varun Yadav,Vaarun Yadaw,1
Varun Yadav,Varun Yadab,1
Varun Yadav,Krishna Gupta,0
Varun Yadav,Sanjay Mehta,0
Vaarun Yadaw,Varun Yadav,1
Vaarun Yadaw,Varun Yadab,1
Vaarun Yadaw,Kabita Trivedi,0
Vaarun Yadaw,Ishhaan Agarval,0
Varun Yadab,Varun Yadav,1
Varun Yadab,Vaarun Yadaw,1
Varun Yadab,Divyaa Vermaa,0
Varun Yadab,Sureshh Sharma,0
Ananya Chauhan,Anaanya Chaoohan,1
Ananya Chauhan,Annanya Chauhann,1
Ananya Chauhan,Neha Joshi,0
Ananya Chauhan,Ishaan Chauhan,0
Anaanya Chaoohan,Ananya Chauhan,1
Anaanya Chaoohan,Annanya Chauhann,1
Anaanya Chaoohan,Arjunn Mehtha,0
Anaanya Chaoohan,Kaveeta Chooodhary,0
Annanya Chauhann,Ananya Chauhan,1
Annanya Chauhann,Anaanya Chaoohan,1
Annanya Chauhann,Yash Kumar,0
Annanya Chauhann,Varun Agarval,0
Pooja Sharma,Poojaa Sharma,1
Pooja Sharma,Puja Shaarma,1
Pooja Sharma,Kavita Verma,0
Pooja Sharma,Malish Gpta,0
Poojaa Sharma,Pooja Sharma,1
Poojaa Sharma,Puja Shaarma,1
Poojaa Sharma,Saanjay Seengh,0
Poojaa Sharma,Yssh Yaddav,0
Puja Shaarma,Pooja Sharma,1
Puja Shaarma,Poojaa Sharma,1
Puja Shaarma,Deepak Mehta,0
Puja Shaarma,Sanjya Mehat,0
Pooja Shah,Aarab Trivedhi,0
Pooja Shah,Pooja Mishra,0
Amit Agarwal,Amith Agarval,1
Amit Agarwal,Ameet Agaarwal,1
Amit Agarwal,Amit Agaarwal,1
Amit Agarwal,Lakshmi Kumar,0
Amit Agarwal,Ranhul Verm,0
Amith Agarval,Amit Agarwal,1
Amith Agarval,Ameet Agaarwal,1
Amith Agarval,Amit Agaarwal,1
Amith Agarval,Divya Sharma,0
Amith Agarval,Divya Shah,0
Ameet Agaarwal,Amit Agarwal,1
Ameet Agaarwal,Amith Agarval,1
Ameet Agaarwal,Amit Agaarwal,1
Ameet Agaarwal,Pyoja Singv,0
Ameet Agaarwal,Krishna Patel,0
Amit Agaarwal,Amit Agarwal,1
Amit Agaarwal,Amith Agarval,1
Amit Agaarwal,Ameet Agaarwal,1
Amit Agaarwal,Sanjay Yadav,0
Amit Agaarwal,Ananyla Misdhra,0
Neha Yadav,Nhea Yadsav,1
Neha Yadav,Nehaa Yaadav,1
Neha Yadav,Amit Mehtaa,0
Neha Yadav,Arju Sijgh,0
Nhea Yadsav,Neha Yadav,1
Nhea Yadsav,Nehaa Yaadav,1
Nhea Yadsav,Sureshh Sharma,0
Nhea Yadsav,Anannya Pamtel,0
Nehaa Yaadav,Neha Yadav,1
Nehaa Yaadav,Nhea Yadsav,1
Nehaa Yaadav,Annanya Tribedi,0
Nehaa Yaadav,Vwrun Kuamr,0
Aarav Mehta,Aaarv Mehtx,1
Aarav Mehta,Aarab Mehtha,1
Aarav Mehta,Pooja Kummar,0
Aarav Mehta,Pooja Mishra,0
Aaarv Mehtx,Aarav Mehta,1
Aaarv Mehtx,Aarab Mehtha,1
Aaarv Mehtx,Suresh Sharma,0
Aaarv Mehtx,Kaivta Misvra,0
Aarab Mehtha,Aarav Mehta,1
Aarab Mehtha,Aaarv Mehtx,1
Aarab Mehtha,Arjun Trivedi,0
Aarab Mehtha,Sures Paatel,0
Aditya Choudhary,Adityaa Chooodhary,1
Aditya Choudhary,Adita Choudhray,1
Aditya Choudhary,Adithya Choudhhary,1
Aditya Choudhary,Yas Pltel,0
Aditya Choudhary,Pooja Singh,0
Adityaa Chooodhary,Aditya Choudhary,1
Adityaa Chooodhary,Adita Choudhray,1
Adityaa Chooodhary,Adithya Choudhhary,1
Adityaa Chooodhary,Suresh Choudhary,0
Adityaa Chooodhary,Vikram Chauhann,0
Adita Choudhray,Aditya Choudhary,1
Adita Choudhray,Adityaa Chooodhary,1
Adita Choudhray,Adithya Choudhhary,1
Adita Choudhray,Vabrun Jeshi,0
Adita Choudhray,Kabita Trivedi,0
Adithya Choudhhary,Aditya Choudhary,1
Adithya Choudhhary,Adityaa Chooodhary,1
Adithya Choudhhary,Adita Choudhray,1
Adithya Choudhhary,Krishra Siggh,0
Adithya Choudhhary,Vikraam Chaoohan,0
Aditya Singh,Ravee Mehtaa,0
Aditya Singh,Shreya Paatel,0
Divya Singh,Divya Sinngh,1
Divya Singh,Dibya Sinngh,1
Divya Singh,Dvya Simgh,1
Divya Singh,Pooja Sharma,0
Divya Singh,Poojk Choudharj,0
Divya Sinngh,Divya Singh,1
Divya Sinngh,Dibya Sinngh,1
Divya Sinngh,Dvya Simgh,1
Divya Sinngh,Rnavi Meehta,0
Divya Sinngh,Deevya Paatel,0
Dibya Sinngh,Divya Singh,1
Dibya Sinngh,Divya Sinngh,1
Dibya Sinngh,Dvya Simgh,1
Dibya Sinngh,Ysah Shav,0
Dibya Sinngh,Yashh Shah,0
Dvya Simgh,Divya Singh,1
Dvya Simgh,Divya Sinngh,1
Dvya Simgh,Dibya Sinngh,1
Dvya Simgh,Krisna Paatel,0
Dvya Simgh,Krihsna Patex,0
Divya Sharma,Krishna Choudhary,1
Divya Sharma,Rahul Kumar,0
Divya Sharma,Yash Kumar,0
Vikram Choudhary,Vikraam Chooodhary,1
Vikram Choudhary,Veekram Choudhaary,1
Vikram Choudhary,Veekram Choudhaary,1
Vikram Choudhary,Pooja Trivedi,0
Vikram Choudhary,Varun Shah,0
Vikraam Chooodhary,Vikram Choudhary,1
Vikraam Chooodhary,Veekram Choudhaary,1
Vikraam Chooodhary,Veekram Choudhaary,1
Vikraam Chooodhary,Sanjay Trivedi,0
Vikraam Chooodhary,Varnu Shingh,0
Veekram Choudhaary,Vikram Choudhary,1
Veekram Choudhaary,Vikraam Chooodhary,1
Veekram Choudhaary,Veekram Choudhaary,1
Veekram Choudhaary,Varun Joshi,0
Veekram Choudhaary,Neha Gupta,0
Veekram Choudhaary,Vikram Choudhary,1
Veekram Choudhaary,Vikraam Chooodhary,1
Veekram Choudhaary,Veekram Choudhaary,1
Veekram Choudhaary,Yash Yadav,0
Veekram Choudhaary,Pooja Joshi,0
Vikram Verma,Rahul Gupta,0
Vikram Verma,Adeetya Josi,0
Shreya Kumar,Shrya Kuma,1
Shreya Kumar,Sreya Kumgar,1
Shreya Kumar,Shreya Goopta,0
Shreya Kumar,Nehaa Mishraa,0
Shrya Kuma,Shreya Kumar,1
Shrya Kuma,Sreya Kumgar,1
Shrya Kuma,Shreya Trivedi,0
Shrya Kuma,Manis Kumra,0
Sreya Kumgar,Shreya Kumar,1
Sreya Kumgar,Shrya Kuma,1
Sreya Kumgar,Asmit Mehtk,0
Sreya Kumgar,Gaurav Kumar,0
Ravi Choudhary,Ravv Chouudhary,1
Ravi Choudhary,Ravl Cchoudhary,1
Ravi Choudhary,Sheya Sing,0
Ravi Choudhary,Nehaa Goopta,0
Ravv Chouudhary,Ravi Choudhary,1
Ravv Chouudhary,Ravl Cchoudhary,1
Ravv Chouudhary,Rahul Agarwal,0
Ravv Chouudhary,Sajnay Joshci,0
Ravl Cchoudhary,Ravi Choudhary,1
Ravl Cchoudhary,Ravv Chouudhary,1
Ravl Cchoudhary,Varun Sharma,0
Ravl Cchoudhary,Aarav Yadav,0
Amit Choudhary,Ameet Choudhaary,1
Amit Choudhary,Ameet Chooodhary,1
Amit Choudhary,Amix Choudqhary,1
Amit Choudhary,Deepak Mehtha,0
Amit Choudhary,Amit Verma,0
Ameet Choudhaary,Amit Choudhary,1
Ameet Choudhaary,Ameet Chooodhary,1
Ameet Choudhaary,Amix Choudqhary,1
Ameet Choudhaary,Aimt Kumra,0
Ameet Choudhaary,Sanjcy Pate,0
Ameet Chooodhary,Amit Choudhary,1
Ameet Chooodhary,Ameet Choudhaary,1
Ameet Chooodhary,Amix Choudqhary,1
Ameet Chooodhary,Krishnaa Guptaa,0
Ameet Chooodhary,Sanjay Mishra,0
Amix Choudqhary,Amit Choudhary,1
Amix Choudqhary,Ameet Choudhaary,1
Amix Choudqhary,Ameet Chooodhary,1
Amix Choudqhary,Ishhaan Yadhav,0
Amix Choudqhary,Maneesh Sharma,0
Sanjay Verma,Sanjay Verma,1
Sanjay Verma,Sanjay Verma,1
Sanjay Verma,Sanjmy Vera,1
Sanjay Verma,Varun Kumar,0
Sanjay Verma,Yash Sharma,0
Sanjay Verma,Sanjay Verma,1
Sanjay Verma,Sanjay Verma,1
Sanjay Verma,Sanjmy Vera,1
Sanjay Verma,Ravi Kumar,0
Sanjay Verma,Yas Yaadav,0
Sanjay Verma,Sanjay Verma,1
Sanjay Verma,Sanjay Verma,1
Sanjay Verma,Sanjmy Vera,1
Sanjay Verma,Pooja Singh,0
Sanjay Verma,Kvita Mihsra,0
Sanjmy Vera,Sanjay Verma,1
Sanjmy Vera,Sanjay Verma,1
Sanjmy Vera,Sanjay Verma,1
Sanjmy Vera,Gaura Pate,0
Sanjmy Vera,Sanjay Mishra,0
Varun Joshi,Varunn Joshhi,1
Varun Joshi,Vfrun Johi,1
Varun Joshi,Varun Joshee,1
Varun Joshi,Varun Agarwal,0
Varun Joshi,Varun Mishra,0
Varunn Joshhi,Varun Joshi,1
Varunn Joshhi,Vfrun Johi,1
Varunn Joshhi,Varun Joshee,1
Varunn Joshhi,Gauroav Mishry,0
Varunn Joshhi,Sureshh Pathel,0
Vfrun Johi,Varun Joshi,1
Vfrun Johi,Varunn Joshhi,1
Vfrun Johi,Varun Joshee,1
Vfrun Johi,Shrena Mehat,0
Vfrun Johi,Krishna Sinbgh,0
Varun Joshee,Varun Joshi,1
Varun Joshee,Varunn Joshhi,1
Varun Joshee,Vfrun Johi,1
Varun Joshee,Rahul Agarval,0
Varun Joshee,Varun Agarval,0
Varun Agarwal,Kavita Chauhan,0
Varun Agarwal,Mansh Patll,0
Arjun Mehta,Arjunn Mehta,1
Arjun Mehta,Arjoon Mehtaa,1
Arjun Mehta,Arjunn Mehtha,1
Arjun Mehta,Poojda Josh,0
Arjun Mehta,Varun Agaarwal,0
Arjunn Mehta,Arjun Mehta,1
Arjunn Mehta,Arjoon Mehtaa,1
Arjunn Mehta,Arjunn Mehtha,1
Arjunn Mehta,Rahul Sharma,0
Arjunn Mehta,Lakshmi Gupta,0
Arjoon Mehtaa,Arjun Mehta,1
Arjoon Mehtaa,Arjunn Mehta,1
Arjoon Mehtaa,Arjunn Mehtha,1
Arjoon Mehtaa,Kavita Agarwal,0
Arjoon Mehtaa,Krishhna Pathel,0
Arjunn Mehtha,Arjun Mehta,1
Arjunn Mehtha,Arjunn Mehta,1
Arjunn Mehtha,Arjoon Mehtaa,1
Arjunn Mehtha,Raahul Agaarwal,0
Arjunn Mehtha,Surexh Kuar,0
Deepak Gupta,Decpak Gupat,1
Deepak Gupta,Aarab Choudhhary,0
Deepak Gupta,Shreya Choudhhary,0
Decpak Gupat,Deepak Gupta,1
Decpak Gupat,Rahul Chauhan,0
Decpak Gupat,Lakshmi Kumar,0
Varun Agarwal,Varun Agaarwal,1
Varun Agarwal,Varun Agarval,1
Varun Agarwal,Shreya Agarwal,0
Varun Agarwal,Deepuak Sahh,0
Varun Agaarwal,Varun Agarwal,1
Varun Agaarwal,Varun Agarval,1
Varun Agaarwal,Neha Joshi,0
Varun Agaarwal,Sanjay Trivedi,0
Varun Agarval,Varun Agarwal,1
Varun Agarval,Varun Agaarwal,1
Varun Agarval,Aditya Choudhary,0
Varun Agarval,Rahul Agarval,0
Varun Yadav,Dipak Treevedi,0
Varun Yadav,Vaarun Sharma,0
Yash Mishra,Yas Misra,1
Yash Mishra,Yah Shharma,0
Yash Mishra,Sanjaj Mehat,0
Yas Misra,Yash Mishra,1
Yas Misra,Kawita Seengh,0
Yas Misra,Shreya Agaarwal,0
Vikram Joshi,Vikramm Joshhi,1
Vikram Joshi,Adityaa Vermaa,0
Vikram Joshi,Suredh Shkah,0
Vikramm Joshhi,Vikram Joshi,1
Vikramm Joshhi,Varunn Choudhhary,0
Vikramm Joshhi,Rahul Verama,0
Vikram Mehta,Maneesh Sharma,0
Vikram Mehta,Ananya Sharma,0
Amit Agarwal,Ammit Agarval,1
Amit Agarwal,Aimt Agarawl,1
Amit Agarwal,Ameet Agaarwal,1
Amit Agarwal,Deepak Sharma,0
Amit Agarwal,Alnanya Patem,0
Ammit Agarval,Amit Agarwal,1
Ammit Agarval,Aimt Agarawl,1
Ammit Agarval,Ameet Agaarwal,1
Ammit Agarval,Divyaa Joshee,0
Ammit Agarval,Varun Trivedi,0
Aimt Agarawl,Amit Agarwal,1
Aimt Agarawl,Ammit Agarval,1
Aimt Agarawl,Ameet Agaarwal,1
Aimt Agarawl,Rhul Agarlal,0
Aimt Agarawl,Arjunn Joshhi,0
Ameet Agaarwal,Amit Agarwal,1
Ameet Agaarwal,Ammit Agarval,1
Ameet Agaarwal,Aimt Agarawl,1
Ameet Agaarwal,Poojaa Seengh,0
Ameet Agaarwal,Divya Gupta,0
Kavita Agarwal,Vikram Trivedi,0
Kavita Agarwal,Yash Yadav,0
Sanjay Mishra,Saanjay Misra,1
Sanjay Mishra,Sanjay Mishra,1
Sanjay Mishra,Sanjay Mishra,1
Sanjay Mishra,Saanjay Goopta,0
Sanjay Mishra,Srheya Joshd,0
Saanjay Misra,Sanjay Mishra,1
Saanjay Misra,Sanjay Mishra,1
Saanjay Misra,Sanjay Mishra,1
Saanjay Misra,Laakshmi Mehtaa,0
Saanjay Misra,Varun Shah,0
Sanjay Mishra,Sanjay Mishra,1
Sanjay Mishra,Saanjay Misra,1
Sanjay Mishra,Sanjay Mishra,1
Sanjay Mishra,Arjun Mishra,0
Sanjay Mishra,Aditya Agarwal,0
Sanjay Mishra,Sanjay Mishra,1
Sanjay Mishra,Saanjay Misra,1
Sanjay Mishra,Sanjay Mishra,1
Sanjay Mishra,Shreya Joshhi,0
Sanjay Mishra,Dipak Agaarwal,0
Amit Gupta,Amit Goopta,1
Amit Gupta,Aimt Guptja,1
Amit Gupta,Varuxn Agarral,0
Amit Gupta,Adithya Choudhhary,0
Amit Goopta,Amit Gupta,1
Amit Goopta,Aimt Guptja,1
Amit Goopta,Aditya Gupta,0
Amit Goopta,Kavtia Chauhjan,0
Aimt Guptja,Amit Gupta,1
Aimt Guptja,Amit Goopta,1
Aimt Guptja,Kavita Gupta,0
Aimt Guptja,Aditya Patel,0
Amit Mishra,Amit Yadav,0
Amit Mishra,Rabi Choudhhary,0
Sanjay Mehta,Saanjay Mehtaa,1
Sanjay Mehta,Sannjay Mehtha,1
Sanjay Mehta,Sanoay Mheta,1
Sanjay Mehta,Deepak Kumar,0
Sanjay Mehta,Ishaann Guptha,0
Saanjay Mehtaa,Sanjay Mehta,1
Saanjay Mehtaa,Sannjay Mehtha,1
Saanjay Mehtaa,Sanoay Mheta,1
Saanjay Mehtaa,Krishna Mehta,0
Saanjay Mehtaa,Suresh Patel,0
Sannjay Mehtha,Sanjay Mehta,1
Sannjay Mehtha,Saanjay Mehtaa,1
Sannjay Mehtha,Sanoay Mheta,1
Sannjay Mehtha,Amit Agarwal,0
Sannjay Mehtha,Surjesh Komar,0
Sanoay Mheta,Sanjay Mehta,1
Sanoay Mheta,Saanjay Mehtaa,1
Sanoay Mheta,Sannjay Mehtha,1
Sanoay Mheta,Ishhaan Yadhav,0
Sanoay Mheta,Raahul Chaoohan,0
Varun Verma,Varun Vermaa,1
Varun Verma,Vaarun Vermaa,1
Varun Verma,Ispaan Patxl,0
Varun Verma,Neha Agarval,0
Varun Vermaa,Varun Verma,1
Varun Vermaa,Vaarun Vermaa,1
Varun Vermaa,Manish Chqudhary,0
Varun Vermaa,Dsvya Yadaq,0
Vaarun Vermaa,Varun Verma,1
Vaarun Vermaa,Varun Vermaa,1
Vaarun Vermaa,Sanqay Johi,0
Vaarun Vermaa,Rahool Agaarwal,0
Shreya Choudhary,Shreyaa Chooodhary,1
Shreya Choudhary,Shreyaa Chooodhary,1
Shreya Choudhary,Shreya Choudhhary,1
Shreya Choudhary,Vikram Mishhra,0
Shreya Choudhary,Rawi Shah,0
Shreyaa Chooodhary,Shreya Choudhary,1
Shreyaa Chooodhary,Shreyaa Chooodhary,1
Shreyaa Chooodhary,Shreya Choudhhary,1
Shreyaa Chooodhary,Kavitha Yadab,0
Shreyaa Chooodhary,Amit Mehta,0
Shreyaa Chooodhary,Shreya Choudhary,1
Shreyaa Chooodhary,Shreyaa Chooodhary,1
Shreyaa Chooodhary,Shreya Choudhhary,1
Shreyaa Chooodhary,Sooresh Koomar,0
Shreyaa Chooodhary,Shreyaa Agaarwal,0
Shreya Choudhhary,Shreya Choudhary,1
Shreya Choudhhary,Shreyaa Chooodhary,1
Shreya Choudhhary,Shreyaa Chooodhary,1
Shreya Choudhhary,Aditya Kumar,0
Shreya Choudhhary,Shreya Chauhan,0
Rahul Patel,Raahul Paatel,1
Rahul Patel,Rahul Pathel,1
Rahul Patel,Aditya Verma,0
Rahul Patel,Krishna Chauhan,0
Raahul Paatel,Rahul Patel,1
Raahul Paatel,Rahul Pathel,1
Raahul Paatel,Shrzeya Jshi,0
Raahul Paatel,Aara Vegma,0
Rahul Pathel,Rahul Patel,1
Rahul Pathel,Raahul Paatel,1
Rahul Pathel,Amit Koomar,0
Rahul Pathel,Raavi Choudhaary,0
Aarav Patel,Kaita Guptl,0
Aarav Patel,Aalav Mixhra,0
Aarav Yadav,Aaraw Yadaw,1
Aarav Yadav,Kevita Yeadav,0
Aarav Yadav,Manish Sharma,0
Aaraw Yadaw,Aarav Yadav,1
Aaraw Yadaw,Snjay Chauban,0
Aaraw Yadaw,Annanya Sharmma,0
Ravi Sharma,Rabi Sharmma,1
Ravi Sharma,Raavi Sharma,1
Ravi Sharma,Arjunn Sharmma,0
Ravi Sharma,Vyrun Choudahry,0
Rabi Sharmma,Ravi Sharma,1
Rabi Sharmma,Raavi Sharma,1
Rabi Sharmma,Ishaan Shah,0
Rabi Sharmma,Yash Yadav,0
Raavi Sharma,Ravi Sharma,1
Raavi Sharma,Rabi Sharmma,1
Raavi Sharma,Sureshh Yadab,0
Raavi Sharma,Aaray Azgarwal,0
Ananya Joshi,Aanya Johsi,1
Ananya Joshi,Shreya Mehta,0
Ananya Joshi,Raavi Shaarma,0
Aanya Johsi,Ananya Joshi,1
Aanya Johsi,Sureshh Pathel,0
Aanya Johsi,Varun Agarwal,0
Aarav Gupta,Aarva Gutpa,1
Aarav Gupta,Amit Mehta,1
Aarav Gupta,Ameet Mehtaa,1
Aarav Gupta,Lakshmi Mehta,0
Aarav Gupta,Amit Sharma,0
Aarva Gutpa,Aarav Gupta,1
Aarva Gutpa,Amit Mehta,1
Aarva Gutpa,Ameet Mehtaa,1
Aarva Gutpa,Sannjay Choudhhary,0
Aarva Gutpa,Poojaa Goopta,0
Aarav Gupta,Aarab Guptha,1
Aarav Gupta,Rahul Tribedi,0
Aarav Gupta,Rawi Goopta,0
Aarab Guptha,Aarav Gupta,1
Aarab Guptha,Krishna Shah,0
Aarab Guptha,Rawi Mehtaa,0
Vikram Chauhan,Vikram Chauhann,1
Vikram Chauhan,Vikramm Chauhann,1
Vikram Chauhan,Vikramm Chauhann,1
Vikram Chauhan,Deepak Chauhann,0
Vikram Chauhan,Gurav Chauhoan,0
Vikram Chauhann,Vikram Chauhan,1
Vikram Chauhann,Vikramm Chauhann,1
Vikram Chauhann,Vikramm Chauhann,1
Vikram Chauhann,Raul Mehtq,0
Vikram Chauhann,Varun Joshhi,0
Vikramm Chauhann,Vikram Chauhan,1
Vikramm Chauhann,Vikram Chauhann,1
Vikramm Chauhann,Vikramm Chauhann,1
Vikramm Chauhann,Vareun Johi,0
Vikramm Chauhann,Aarav Mehta,0
Vikramm Chauhann,Vikram Chauhan,1
Vikramm Chauhann,Vikram Chauhann,1
Vikramm Chauhann,Vikramm Chauhann,1
Vikramm Chauhann,Ishaan Sharma,0
Vikramm Chauhann,Adeetya Chooodhary,0
Suresh Choudhary,Sooresh Chooodhary,1
Suresh Choudhary,Sureshh Choudhhary,1
Suresh Choudhary,Sureshh Choudhhary,1
Suresh Choudhary,Vikram Kumar,0
Suresh Choudhary,Ammit Chauhann,0
Sooresh Chooodhary,Suresh Choudhary,1
Sooresh Chooodhary,Sureshh Choudhhary,1
Sooresh Chooodhary,Sureshh Choudhhary,1
Sooresh Chooodhary,Nehaa Verma,0
Sooresh Chooodhary,Mannish Yadhav,0
Sureshh Choudhhary,Suresh Choudhary,1
Sureshh Choudhhary,Sooresh Chooodhary,1
Sureshh Choudhhary,Sureshh Choudhhary,1
Sureshh Choudhhary,Amith Choudhhary,0
Sureshh Choudhhary,Kabita Agarval,0
Sureshh Choudhhary,Suresh Choudhary,1
Sureshh Choudhhary,Sooresh Chooodhary,1
Sureshh Choudhhary,Sureshh Choudhhary,1
Sureshh Choudhhary,Krishna Mishra,0
Sureshh Choudhhary,Krishuna Josh,0
Suresh Yadav,Lakshmi Shah,0
Suresh Yadav,Lakshmi Joshi,0
Rahul Yadav,Rahul Yadhav,1
Rahul Yadav,Ananya Verma,0
Rahul Yadav,Rahul Singh,0
Rahul Yadhav,Rahul Yadav,1
Rahul Yadhav,Nehaa Shaah,0
Rahul Yadhav,Yas Chaauhan,0
Ananya Shah,Annanya Shah,1
Ananya Shah,Annanya Shah,1
Ananya Shah,Aneanya Sahh,1
Ananya Shah,Yaash Seengh,0
Ananya Shah,Sanday Chauahn,0
Annanya Shah,Ananya Shah,1
Annanya Shah,Annanya Shah,1
Annanya Shah,Aneanya Sahh,1
Annanya Shah,Aarav Kumar,0
Annanya Shah,Vikram Kumar,0
Annanya Shah,Ananya Shah,1
Annanya Shah,Annanya Shah,1
Annanya Shah,Aneanya Sahh,1
Annanya Shah,Rahool Seengh,0
Annanya Shah,Maniush Sfarma,0
Aneanya Sahh,Ananya Shah,1
Aneanya Sahh,Annanya Shah,1
Aneanya Sahh,Annanya Shah,1
Aneanya Sahh,Sanay Chuhan,0
Aneanya Sahh,Arjue Josih,0
Pooja Choudhary,Poojaa Choudhaary,1
Pooja Choudhary,Pooja Choudhhary,1
Pooja Choudhary,Adityaa Kumaar,0
Pooja Choudhary,Gaurab Mehta,0
Poojaa Choudhaary,Pooja Choudhary,1
Poojaa Choudhaary,Pooja Choudhhary,1
Poojaa Choudhaary,Yoash Agawal,0
Poojaa Choudhaary,Rabi Kummar,0
Pooja Choudhhary,Pooja Choudhary,1
Pooja Choudhhary,Poojaa Choudhaary,1
Pooja Choudhhary,Krisna Mishraa,0
Pooja Choudhhary,Ishaan Mishra,0
Pooja Trivedi,Poojr Teivedi,1
Pooja Trivedi,Pooja Trivdei,1
Pooja Trivedi,Puja Triwedi,1
Pooja Trivedi,Vikram Sharmma,0
Pooja Trivedi,Vikram Chauhann,0
Poojr Teivedi,Pooja Trivedi,1
Poojr Teivedi,Pooja Trivdei,1
Poojr Teivedi,Puja Triwedi,1
Poojr Teivedi,Manishh Guptha,0
Poojr Teivedi,Yash Yadav,0
Pooja Trivdei,Pooja Trivedi,1
Pooja Trivdei,Poojr Teivedi,1
